state,activity,rfc,name,address,legal_rep,phone,email,address2,phone2,zip,city
JALISCO,B,IEC9307026S8,"Instituto de Educación y Cultura Patria y Cultura, S.C.","Genaro Padilla Núm 387, Col. El Pitillal, C.P. 48290, Puerto Vallarta, Jalisco",Rebeca Patricia Domínguez Camarena,,,,,48290,Puerto Vallarta
JALISCO,M,IEC9307026S8,"Instituto de Educación y Cultura Patria y Cultura, S.C.","Genaro Padilla Núm 387, Col. El Pitillal, C.P. 48290, Puerto Vallarta, Jalisco",Rebeca Patricia Domínguez Camarena,,,,,48290,Puerto Vallarta
JALISCO,M,MUR001123LL1,"Mamás Unidas por la Rehabilitación de sus Hijos, A.C.","Etziquio Corona Núm 545, Col. Bobadilla, C.P. 48290, Puerto Vallarta, Jalisco",Yolanda Sánchez Santiago,01322-2993605,estancia@pasitosdeluz.org,,,48290,Puerto Vallarta
JALISCO,A,MUR001123LL1,"Mamás Unidas por la Rehabilitación de sus Hijos, A.C.","Etziquio Corona Núm 545, Col. Bobadilla, C.P. 48290, Puerto Vallarta, Jalisco",Yolanda Sánchez Santiago,01322-2993605,estancia@pasitosdeluz.org,,,48290,Puerto Vallarta
JALISCO,J,PBV931123SM2,"Pro Biblioteca de Vallarta, A.C.","Av. Francisco Villa y Circunvalación Robalo Núm 1001, Col. Los Mangos, C.P. 48310, Puerto Vallarta, Jalisco",Jorge Alberto Ramírez Robles,01 322 4 99 66,,,,48310,Puerto Vallarta
JALISCO,M,PVN060210HD1,"Puerto Vallarta Navy League, A.C.","Aquiles Serdan Núm 174, Col. Emiliano Zapata, C.P. 48380, Puerto Vallarta, Jalisco",Laura Joachin Moreyra,322 2246399,pvlaw1@gmail.com,,,48380,Puerto Vallarta
JALISCO,A,PVN060210HD1,"Puerto Vallarta Navy League, A.C.","Aquiles Serdan Núm 174, Col. Emiliano Zapata, C.P. 48380, Puerto Vallarta, Jalisco",Laura Joachin Moreyra,322 2246399,pvlaw1@gmail.com,,,48380,Puerto Vallarta
JALISCO,A,RIS010723MGA,"Refugio Infantil Santa Esperanza, A.C.","Ricardo Flores Magón Núm 251, Col. Benito Juárez, C.P. 48389, Puerto Vallarta, Jalisco",José Luis Alcraraz Ibarra,3222227857,ogpauditor@yahoo.com.mx,,,48389,Puerto Vallarta
JALISCO,A,SET091105QR4,"Solidaridad Ed, Thomas, A.C.","Constitución Núm 427, Col. Emiliano Zapata, C.P. 48380, Puerto Vallarta, Jalisco",Francisco Javier Arjona Barbosa,3222241974,admin@setac.com.mx,,,48380,Puerto Vallarta
JALISCO,A,VRE100122D28,"Vida Reavivida, A.C.","Amapas Núm 223, Col. Buenos Aires, C.P. 48370, Puerto Vallarta, Jalisco",David Merle Zude,3112584440,compassionforthefamily@yahoo.com,,,48370,Puerto Vallarta
JALISCO,A,AAG111006RW9,"Asociación Andrés Guardado, A.C.","Av. Providencia Núm 2939 - piso 1 Int. A, Col. Providencia 4a. Sección, C.P. 44639, Guadalajara, Jalisco",Diego Alejandro Tinajero Ortega,333331282710,diego@rettokory.com,,,44639,Guadalajara
JALISCO,D,ACO970516140,"Arte y Cultura Omnilife, A.C.","Av. Inglaterra Núm 3089 - W, Col. Vallarta Poniente, C.P. 44110, Guadalajara, Jalisco",Jorge Carlos Vergara Madrigal,669 81 00,,,,44110,Guadalajara
JALISCO,M,ADI020816SJ2,"Acortar Distancias, A.C.","Prolongación Guadalupe Núm 3185, Col. Miramar, C.P. 45060, Guadalajara, Jalisco",Paola López López,3338175191,,,,45060,Guadalajara
JALISCO,A,ADI020816SJ2,"Acortar Distancias, A.C.","Prolongación Guadalupe Núm 3185, Col. Miramar, C.P. 45060, Guadalajara, Jalisco",Paola López López,3338175191,,,,45060,Guadalajara
JALISCO,A,AFP7404301DA,"Asociación Femenina Pro-México, A.C.","Av. Insurgentes Núm 181, Col. Zapopan, C.P. 45138, Zapopan, Jalisco",Judith Ruíz Manzur,01 658 616 25 78,,,,45138,Zapopan
JALISCO,A,AGJ921002FE3,"Asociación Gilberto de Jalisco, A.C.","Loma de la Defensa Núm 29, Col. La Loma, C.P. 49340, Zapopan, Jalisco",Graciela Urrea de Medrano,01 658 813 37 13,,,,49340,Zapopan
JALISCO,M,AGJ921002FE3,"Asociación Gilberto de Jalisco, A.C.","Loma de la Defensa Núm 29, Col. La Loma, C.P. 49340, Zapopan, Jalisco",Graciela Urrea de Medrano,01 658 813 37 13,,,,49340,Zapopan
JALISCO,A,AIC130223CF4,"Albergue Infantil la Casa de Jesús y de María, A.C.","Obsidiana Núm 2888, Col. Residencial Victoria, C.P. 45089, Zapopan, Jalisco",Ana Elsa Bustamante Andrews,,,,,45089,Zapopan
JALISCO,M,AIC130223CF4,"Albergue Infantil la Casa de Jesús y de María, A.C.","Obsidiana Núm 2888, Col. Residencial Victoria, C.P. 45089, Zapopan, Jalisco",Ana Elsa Bustamante Andrews,,,,,45089,Zapopan
JALISCO,A,AIC850228J45,"Asociación para la Investigación, Capacitación y Asistencia Wixarica, A.C.","Beatriz Hernández Núm 1354, Col. Zoquipan, C.P. 45170, Zapopan, Jalisco",Rocio Echevarria Ortíz,626 61 03,,,,45170,Zapopan
JALISCO,M,AIP871204MG0,"Albergue Infantil Los Pinos, A.C.","Calz. de los Fresnos Núm 47, Col. Ciudad Granja, C.P. 45010, Zapopan, Jalisco",Alfonso Martínez Yr-zar,627-31-96,,,,45010,Zapopan
JALISCO,A,AIP871204MG0,"Albergue Infantil Los Pinos, A.C.","Calz. de los Fresnos Núm 47, Col. Ciudad Granja, C.P. 45010, Zapopan, Jalisco",Alfonso Martínez Yr-zar,627-31-96,,,,45010,Zapopan
JALISCO,M,ALU120307784,"Alas de Luz, A.C.","San Francisco Núm 3429, Col. Vallarta Sur, C.P. 44500, Guadalajara, Jalisco",Melchor Múzquiz Hadad,3315080211,contacto@alasdeluz.org.mx,,,44500,Guadalajara
JALISCO,A,ALU120307784,"Alas de Luz, A.C.","San Francisco Núm 3429, Col. Vallarta Sur, C.P. 44500, Guadalajara, Jalisco",Melchor Múzquiz Hadad,3315080211,contacto@alasdeluz.org.mx,,,44500,Guadalajara
JALISCO,A,AMD880830D69,"Asociación Mexicana de Diabetes en Jalisco, A.C.","Olivo Núm 1439, Col. Del Fresno, C.P. 44900, Zapopan, Jalisco",María Elena Mota Oropeza,636 89 46,,,,44900,Zapopan
JALISCO,A,AME081211TCA,"Ayuda Mutua de Exalumnas del Sagrado Corazón de Guadalajara, A.C.","Rinconada de las Acacias Núm 145, Col. Rinconada del Sol, C.P. 45055, Zapopan, Jalisco",Martha Gómez España González,3848-9166,ylleana@gmail.com,,,45055,Zapopan
JALISCO,A,AMI090401S51,"AMISADAC, A.C.","Hidalgo Núm 23, Col. Gavilanes Oriente, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Francisca Nayeli Morales Arcaraz,33333644,amisad.ac@hotmail.com,,,45645,Tlajomulco de Zuñiga
JALISCO,M,AMI090401S51,"AMISADAC, A.C.","Hidalgo Núm 23, Col. Gavilanes Oriente, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Francisca Nayeli Morales Arcaraz,33333644,amisad.ac@hotmail.com,,,45645,Tlajomulco de Zuñiga
JALISCO,A,AMP6402258K3,"Asociación Mexicana Pro-Educación y Beneficencia, A.C.","Av. Manuel Ávila Camacho Núm 2336, Col. Jardines del Country, C.P. 44210, Guadalajara, Jalisco",Martha Arias Gamez,3331053179,magampebac@outlook.com,,,44210,Guadalajara
JALISCO,A,ANS030819T73,"Asilo Nuestra Señora de Zapopan, A.C","Hidalgo Núm 60, Col. Centro, C.P. 45100, Zapopan, Jalisco",María de la Luz López Uribe,33-38266428,degamainm@yahoo.com.mx,,,45100,Zapopan
JALISCO,A,APE740115G84,"Asociación para la Protección de Enfermos Desamparados Especialmente Incurables, A.C.","Hidalgo Núm 78, Col. Los Gavilanes, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Valentín González,,,,,45645,Tlajomulco de Zuñiga
JALISCO,M,APL070723MJA,"Asociación Padre Luis Tezza, A.C.","Ing. Francisco Ugarte Núm 155, Col. Arcos Sur, C.P. 44150, Guadalajara, Jalisco",Luis Javier Espinosa Badial,36301811 36300520,,,,44150,Guadalajara
JALISCO,A,APL070723MJA,"Asociación Padre Luis Tezza, A.C.","Ing. Francisco Ugarte Núm 155, Col. Arcos Sur, C.P. 44150, Guadalajara, Jalisco",Luis Javier Espinosa Badial,36301811 36300520,,,,44150,Guadalajara
JALISCO,D,ART6902219U2,"Radiodifusoras y Televisoras de Occidente, A.C.","Fray Juan de Zumarraga Núm 319, Col. Chapalita, C.P. 44510, Guadalajara, Jalisco",Gregorio Preciado Ceceña,01(33)31-22-19-22,,,,44510,Guadalajara
JALISCO,A,ARV120813QW8,"Amigos de Riendas para la Vida, A.C.","Séptima Sur Núm 461, Col. Jardindes de Nuevo México, C.P. 45200, Zapopan, Jalisco",Mercedes Arambula Ibañez,3336241543,riendasparalavida@yahoo.com.mx,,,45200,Zapopan
JALISCO,A,ASC050706IMA,"Aportando a su Calidad de Vida, A.C.","Pedro Martínez Rivas Núm 746, Col. Fracc.  Industrial Belenes Norte, C.P. 45150, Zapopan, Jalisco",José Luis Saucedo Requenes,38363855,acaviac@yahoo.com.mx,,,45150,Zapopan
JALISCO,A,ASV771104AR0,"Asilo San Vicente, A.C.","Pedro A. Galván Núm 34, Col. Centro, C.P. 48500, Cocula, Jalisco",María Avelina Carreón Pérez,3777733101,serconaher3000@yahoo.com.mx,,,48500,Cocula
JALISCO,M,ASV771104AR0,"Asilo San Vicente, A.C.","Pedro A. Galván Núm 34, Col. Centro, C.P. 48500, Cocula, Jalisco",María Avelina Carreón Pérez,3777733101,serconaher3000@yahoo.com.mx,,,48500,Cocula
JALISCO,B,AVG8705311R4,"Asociación del Valle de Guadalajara, S.C.","Cto. de las Flores Norte Núm 2137, Col. Cd. Bugambilias, C.P. 45237, Zapopan, Jalisco",Ma. Álvarez Icaza Gallardo,01 33 36 84 34 73,,,,45237,Zapopan
JALISCO,A,AVI090727DL9,"Almas en Victoria, A.C.","Privada Tomate Núm 15-A, Col. Mesa de los Ocotes, C.P. 45204, Zapopan, Jalisco",César Chávez Díaz,36251024,carey-44@hotmail.com,,,45204,Zapopan
JALISCO,M,AVI090727DL9,"Almas en Victoria, A.C.","Privada Tomate Núm 15-A, Col. Mesa de los Ocotes, C.P. 45204, Zapopan, Jalisco",César Chávez Díaz,36251024,carey-44@hotmail.com,,,45204,Zapopan
JALISCO,A,BAA091014SM2,"Banco de Alimentos de Ameca, A.C.","Benito Juárez Núm 100, Col. Ameca Centro, C.P. 46600, Ameca, Jalisco",Ramón Ahumada Meza,3757584585,jguadalupe1206@hotmail.com,,,46600,Ameca
JALISCO,E,BMO930503FI9,"Becas Magdalena O. Vda. de Brockmann, A.C.","Moctezuma Núm 442, Col. Jardines del Sol, C.P. 45050, Zapopan, Jalisco",Guillermo Brockmman,01 3 6146733,,,,45050,Zapopan
JALISCO,M,BSV141120PJ9,"Barrio Sin Violencia y Sin Adicción, A.C.","Maurice Baring Núm 263, Col. Jardines de la Patria, C.P. 45110, Zapopan, Jalisco",Pedro Agustín Ramírez Roqueñi,3336926329,pedrormz@hotmail.com,,,45110,Zapopan
JALISCO,A,BSV141120PJ9,"Barrio Sin Violencia y Sin Adicción, A.C.","Maurice Baring Núm 263, Col. Jardines de la Patria, C.P. 45110, Zapopan, Jalisco",Pedro Agustín Ramírez Roqueñi,3336926329,pedrormz@hotmail.com,,,45110,Zapopan
JALISCO,A,BXS1605034W9,"Benedicto XVI Ser y Familia, A.C.","Lorenzana Núm 555, Col. Jardines del Bosque, C.P. 44520, Guadalajara, Jalisco",Manuel Ponce Vázquez,3311536646,manuel.mponce@gmail.com,,,44520,Guadalajara
JALISCO,M,BXS1605034W9,"Benedicto XVI Ser y Familia, A.C.","Lorenzana Núm 555, Col. Jardines del Bosque, C.P. 44520, Guadalajara, Jalisco",Manuel Ponce Vázquez,3311536646,manuel.mponce@gmail.com,,,44520,Guadalajara
JALISCO,B,CAG790607RP2,"Colegio Alemán de Guadalajara, A.C.","Bosques de los Cedros Núm 32, Col. Las Cañadas Bosuqes de San Isidro Sur, C.P. 45140, Zapopan, Jalisco",Ma. del Carmen Ramírez Cueva,01 33 36850699,gteadmvo@colegioalemangd.com.mx,,,45140,Zapopan
JALISCO,A,CAI000817T70,"Centro de Atención Integral en VIH-SIDA, A.C.","Madero Núm 836, Col. Americana, C.P. 44160, Guadalajara, Jalisco",María Guadalupe Orozco Heredia,33-36-14-53-53,vihasdevida@gmail.com,,,44160,Guadalajara
JALISCO,A,CAI061106N33,"Centro de Ayuda Integral, Sagrado Corazón, A.C.","Juárez Núm 55, Col. Centro, C.P. 45100, Zapopan, Jalisco",Ma. Estela Arteaga Martel,01-33-36330525,cenainscort31@yahoo.com,,,45100,Zapopan
JALISCO,A,CAI090704KD2,"Centro de Apoyo Integral Moisés, A.C.","Agua Zarca Núm 46, Col. Agua Fría, C.P. 45186, Zapopan, Jalisco",Carlos Aguilar Díaz,3338610357,pbro_carlos@hotmail.com,,,45186,Zapopan
JALISCO,B,CAL870420IK9,"Colegio Altamira, A.C.","Av. Moctezuma Núm 2390, Col. El Colli, C.P. 45058, Zapopan, Jalisco",Víctor Manuel Rodríguez Álvarez,121-09-91,,,,45058,Zapopan
JALISCO,B,CAL930505JC7,"Mi Colegio de Audición y  Lenguaje Fray Pedro Ponce de León, A.C.","Farallón Núm 5346, Col. Cerro del Tesoro, C.P. 45608, Zapopan, Jalisco",María Obidia Angulo Camacho,3331353835,blanca6402@yahoo.com.mx,,,45608,Zapopan
JALISCO,A,CAR020225CK6,"Centro de Apoyo Rural Infantil de Asistencia Diaria, A.C.","Mariano Barcenas Núm 656 - A, Col. Auditorio, C.P. 45030, Zapopan, Jalisco",Martha Angélica Aguirre Valencia,01 33 36 58 18 24,,,,45030,Zapopan
JALISCO,A,CBA891206GVA,"Centro de Bienestar y Asistencia Infantil de Jalisco, A.C.","Industria Núm 265, Col. Centro, C.P. 45100, Zapopan, Jalisco",Constanza Larios Larios,3313688265,anaheik@gmail.com,,,45100,Zapopan
JALISCO,A,CCA101020RR0,"Centro Comunitario y Asistencia Social Lomas de San Agustín, A.C.","Loma San Juan Núm 119, Col. Lomas de San Agustín, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",María Lorena Carrillo Arellano,(33) 31-88-61-90,lorenacarrillo@hotmail.com,,,45645,Tlajomulco de Zuñiga
JALISCO,B,CCA990713N73,"Colegio Champagnat, A.C.","Puerto Tampico Núm 2225, Col. Miramar, C.P. 45060, Zapopan, Jalisco",Antonio Rodríguez Orozco,180-30-02.,,,,45060,Zapopan
JALISCO,B,CCB920226CA1,"Colegio Cervantes Bosque, A.C.","Crepúsculo Núm 2783, Col. Jardines del Bosque, C.P. 44520, Guadalajara, Jalisco",Alfredo Moreno Jiménez,3121-7571,ccbosquec@megared.net.mx,,,44520,Guadalajara
JALISCO,B,CCG670714EY8,"Colegio Chapalita de Guadalajara, A.C.","San Juan Bosco Núm 4265, Col. Chapalita, C.P. 45040, Zapopan, Jalisco",Alejandro Gómez Peña,31216623 y 31214090,josecruz1950@hotmail.com,,,45040,Zapopan
JALISCO,A,CCG8905101G2,"Casa Canisio de Guadalajara, A.C.","Paseo  Lomas Altas Núm 270, Col. Lomas del Valle, C.P. 45120, Zapopan, Jalisco",Ing. Héctor Manuel Acuña Noriega,01 774 6428620,,,,45120,Zapopan
JALISCO,B,CCP030114UR4,"Colegio Cervantes Primaria, A.C.","Marcelino Champagnat Núm 2845, Col. Loma Bonita Sur, C.P. 45086, Zapopan, Jalisco",Alfredo Moreno Jiménez,36-31-34-68,,,,45086,Zapopan
JALISCO,A,CCR9912137T2,"Comunidad Crece, A.C.","Puerto Melaque Núm 86, Col. Miramar, C.P. 45060, Zapopan, Jalisco",Nora Cecilia Paredes Gracia,01 3  1807713,administracion@comcrecer.org,,,45060,Zapopan
JALISCO,A,CCT1502063Y0,"Casa Colibrí Trabajador Católico, A.C.","Ocampo Núm 2, Col. Hostotipaquillo Centro, C.P. 46440, Hostotipaquillo, Jalisco",José Manuel Hernández Espinoza,,,,,46440,Hostotipaquillo
JALISCO,M,CCT1502063Y0,"Casa Colibrí Trabajador Católico, A.C.","Ocampo Núm 2, Col. Hostotipaquillo Centro, C.P. 46440, Hostotipaquillo, Jalisco",José Manuel Hernández Espinoza,,,,,46440,Hostotipaquillo
JALISCO,A,CDG880430N64,"La Casa Down de Guadalajara, A.C.","Acuario Núm 4116, Col. Juan Manuel Vallarta, C.P. 45120, Zapopan, Jalisco",Irma Midori Kishi Loyo,3335633243,nllp@prodigy.net.mx,,,45120,Zapopan
JALISCO,B,CDI060502K73,"Centro de Desarrollo Infantil Erikson, A.C.","Volcán Paricutín Núm 6190, Col. El Colli Urbano, C.P. 45070, Zapopan, Jalisco",Gabriela Ivonne Tirado González,3336311848,frankcadena@hotmail.com,,,45070,Zapopan
JALISCO,B,CEB950228ID0,"Centro Escolar Bilingüe Bugambilias, A.C.","Rio Verde Núm 1485, Col. Las Aguilas, C.P. 45080, Zapopan, Jalisco",Teresita de Jesús Bernal Espinoza,36-34-40-96,josecruz1950@hotmail.com,,,45080,Zapopan
JALISCO,B,CEE960221UBA,"Centro Educativo Español, A.C.","Sierra de Pihuamo Núm 1762, Col. Las Águilas, C.P. 45080, Zapopan, Jalisco",Oralia Islas Rodríguez,36321187,Josecruz1950@hotmail.com,,,45080,Zapopan
JALISCO,B,CEG110503IN2,"Centros Escolares GEU, A.C.","Esther Tapia de Castellanos Núm 555, Col. Santa Fe, C.P. 45168, Zapopan, Jalisco",Rubén Moreno Bosquet,5257000,cerosas@geusa.com.mx,,,45168,Zapopan
JALISCO,M,CEG110503IN2,"Centros Escolares GEU, A.C.","Esther Tapia de Castellanos Núm 555, Col. Santa Fe, C.P. 45168, Zapopan, Jalisco",Rubén Moreno Bosquet,5257000,cerosas@geusa.com.mx,,,45168,Zapopan
JALISCO,M,CEH140714K33,"Cuidados Especiales con Humanidad, A. C.","apotlán Núm 2105, Col. Valle de las Ceras, C.P. 45601, Zapopan, Jalisco",Consuelo Rodríguez Orozco,3333651176,arq_vallarta@hotmail.com,,,45601,Zapopan
JALISCO,A,CEH140714K33,"Cuidados Especiales con Humanidad, A. C.","apotlán Núm 2105, Col. Valle de las Ceras, C.P. 45601, Zapopan, Jalisco",Consuelo Rodríguez Orozco,3333651176,arq_vallarta@hotmail.com,,,45601,Zapopan
JALISCO,B,CEJ070502CM1,"Centro Educativo Juan M Bosco Occhiena, A.C.","Don Bosco Núm 31, Col. San Francisco-Tesistan, C.P. 45200, Zapopan, Jalisco",Rosa María Ornelas Medina,33-38-97-07-59,josecruz1950@hotmail.com,,,45200,Zapopan
JALISCO,M,CEJ860811AI9,"Centro Educativo San Javier, S.C.","Calz. del Servidor Público Núm 3030, Col. Exhacienda de la Mora, C.P. 45138, Zapopan, Jalisco",L.C.P. Bernardo Osorio Gutiérrez,01 33 38 32 19 29,,,,45138,Zapopan
JALISCO,B,CEJ860811AI9,"Centro Educativo San Javier, S.C.","Calz. del Servidor Público Núm 3030, Col. Exhacienda de la Mora, C.P. 45138, Zapopan, Jalisco",L.C.P. Bernardo Osorio Gutiérrez,01 33 38 32 19 29,,,,45138,Zapopan
JALISCO,B,CEO6802121U6,"Centros Educativos Oblatos, A.C.","Acasias Núm 145, Col. Rinconada del Sol, C.P. 45050, Zapopan, Jalisco",José Antonio Salazar,,,,,45050,Zapopan
JALISCO,B,CFM620102RP2,"Colegio Franco Mexicano, A.C.","Francisco Villa Núm 235, Col. El Bajio, C.P. 45019, Zapopan, Jalisco",Claudia Mónica Sánchez Bernal,36822221,almafonseca15@hotmail.com,,,45019,Zapopan
JALISCO,B,CFO001017M84,"Centros de Formación, A.C.","Carr. Chapala-Jocotepec km 67, Col. Jocotepec, C.P. 45800, Jocotepec, Jalisco",Verónica Haydée Fernández Labastida,01 37 67 63 17 81,,,,45800,Jocotepec
JALISCO,A,CFU990311RS8,"Corporativa de Fundaciones, A.C.","López Cotilla Núm 2139, Col. Arcos Vallarta, C.P. 45130, Zapopan, Jalisco",Eduardo Graf Montero,6 47 27 52,,,,45130,Zapopan
JALISCO,B,CGU600707IW9,"Colegio Guadalajara, A.C.","Av. López Mateos Sur Núm 2199, Col. Rinconada del Sol, C.P. 45050, Zapopan, Jalisco",Adriana Rivera Hernández,31212240,contcolegiogdl@hotmail.com,,,45050,Zapopan
JALISCO,B,CIM070518G82,"Centro Infantil Mis Primeros Pininos, S.C.","Av. Guadalajara Núm 514, Col. Nuevo México, C.P. 45201, Acatic, Jalisco",Olga Selene Fuentes Quintero,15961922,nominaslelasting@gmail.com,,,45201,Acatic
JALISCO,C,CJA821109ND0,"El Colegio de Jalisco, A.C.","Calle 5 de Mayo Núm 209, Col. Centro, C.P. 45100, Zapopan, Jalisco",Bernardo Ardavin Migoni,633 26 16,,,,45100,Zapopan
JALISCO,B,CMA630513TQ7,"Colegio Matel, A.C.","Antonio Valeriano Núm 400, Col. Chapalita, C.P. 45040, Zapopan, Jalisco",Teresa Miramontes Haro,31212873,Josecruz1950@hotmail.com,,,45040,Zapopan
JALISCO,M,CMC100222Q8A,"Casa Mayor Casa Social para Adultos Mayores, A.C.","José María Mercado Núm 229, Col. Ahualulco de Mercado, C.P. 46730, Zapopan, Jalisco",Marta Medina Ramírez,3867526022,casamayorahualulco2010@hotmail.com,,,46730,Zapopan
JALISCO,A,CMC100222Q8A,"Casa Mayor Casa Social para Adultos Mayores, A.C.","José María Mercado Núm 229, Col. Ahualulco de Mercado, C.P. 46730, Zapopan, Jalisco",Marta Medina Ramírez,3867526022,casamayorahualulco2010@hotmail.com,,,46730,Zapopan
JALISCO,B,CMC790926Q90,"Colegio Maria Concepción Bátiz de Aviña, A.C.","J. Jesús López y González Núm 2601, Col. Las Águilas, C.P. 45080, Zapopan, Jalisco",Ma. Teresa Herrera Zamarripa,31 35 03 02,Josecruz1950@hotmail.com,,,45080,Zapopan
JALISCO,A,CME130228790,"Concertando México, A.C.","Av. San Juan Núm 1521, Col. Ciudad Granja, C.P. 45010, Zapopan, Jalisco",Víctor Manuel Sánchez Larrauri,,concertandomexico@gmail.com,,,45010,Zapopan
JALISCO,M,CME130228790,"Concertando México, A.C.","Av. San Juan Núm 1521, Col. Ciudad Granja, C.P. 45010, Zapopan, Jalisco",Víctor Manuel Sánchez Larrauri,,concertandomexico@gmail.com,,,45010,Zapopan
JALISCO,A,CMS971119382,"Centro Magdalena Sofia, A.C.","Rincon de las Acacias Núm 145, Col. Rinconada del Sol, C.P. 45050, Zapopan, Jalisco",María Georgina Zubiréa Maqueo,,,,,45050,Zapopan
JALISCO,A,CMS9907069B5,"Casa Misericordia de Santa Isabel de Hungría, A.C.","Francisco I. Madero Núm 263, Col. Loma Bonita, C.P. 46500, Etzatlán, Jalisco",Fausto Meza Ochoa,36338488,ksamisericordia@hotmail.com.,,,46500,Etzatlán
JALISCO,M,CNI481209NG6,"Ciudad de los Niños, A.C.","Santa Teresa de Jesús Núm 852, Col. Chapalita, C.P. 45040, Zapopan, Jalisco",P. Juan Manuel García de Alba Morales,122 93 55,,,,45040,Zapopan
JALISCO,A,CNI481209NG6,"Ciudad de los Niños, A.C.","Santa Teresa de Jesús Núm 852, Col. Chapalita, C.P. 45040, Zapopan, Jalisco",P. Juan Manuel García de Alba Morales,122 93 55,,,,45040,Zapopan
JALISCO,M,COS071024TH5,"Casa Oración San José Obrero, A.C.","Ribera del Lago Núm 18, Col. Centro, C.P. 45800, Jocotepec, Jalisco",Alexis Emiliano Orta Salgado,5680 4048,orta@a-consultores.com,,,45800,Jocotepec
JALISCO,A,COS071024TH5,"Casa Oración San José Obrero, A.C.","Ribera del Lago Núm 18, Col. Centro, C.P. 45800, Jocotepec, Jalisco",Alexis Emiliano Orta Salgado,5680 4048,orta@a-consultores.com,,,45800,Jocotepec
JALISCO,A,CPC921215RQA,"Centro de Promoción y Capacitación para la Dignidad de la Persona, A.C.","Av. López Mateos Sur Núm 5622, Col. Arboledas, C.P. 45070, Zapopan, Jalisco",Miguel Ángel Vargas China,3337777471,vargaschina@hotmail.com,,,45070,Zapopan
JALISCO,M,CPF011009GZ0,"Centro Psicoeducativo Freire, A.C.","Aurelio Aceves Núm 158, Col. Arcos Vallarta, C.P. 44130, Guadalajara, Jalisco",Lic. Marcela Páramo Ortega,33-36163720 y 36158924,mparamo@cpaulofreire.com y maparamo@prodigy.net.mx,,,44130,Guadalajara
JALISCO,A,CPF011009GZ0,"Centro Psicoeducativo Freire, A.C.","Aurelio Aceves Núm 158, Col. Arcos Vallarta, C.P. 44130, Guadalajara, Jalisco",Lic. Marcela Páramo Ortega,33-36163720 y 36158924,mparamo@cpaulofreire.com y maparamo@prodigy.net.mx,,,44130,Guadalajara
JALISCO,A,CPU820302BE1,"Centro de Paz y Unidad, A.C.","Plata Núm 245, Col. San Isidro, C.P. 45147, Zapopan, Jalisco",Consuelo Hurtado Mendoza,633 68 30,,,,45147,Zapopan
JALISCO,B,CRE620927TW6,"Colegio Reforma, A.C.","Guadalupe Montenegro Núm 2061, Col. Centro, C.P. 44100, Guadalajara, Jalisco",María del Rosario Díaz Ramos,36 15 94 31,josecruz1950@hotmail.com,,,44100,Guadalajara
JALISCO,B,CTD850219SU9,"Centro Tecnológico y Deportivo de Jarales, A.C.","Carr. a Tesistán km 4 Núm s/n, C.P. 45130, Zapopan, Jalisco",José Rafael León Jacobo,834-24-33,,,,45130,Zapopan
JALISCO,B,CTM9907271G9,"Colegio Tercer Milenio, A.C.","Paseo de los Frambuesos Núm 1535, Col. Tabachines, C.P. 45188, Zapopan, Jalisco",Carmen García Galaviz,36810425 y 38610426,josecuz1950@hotmail.com,,,45188,Zapopan
JALISCO,A,CUM140328C16,Cinco Por Una Mejor Niñez A.C.,"2 de Abril Núm 54, Col. La Martinica, C.P. 45180, Zapopan, Jalisco",Raúl Navarro Martínez,,,,,45180,Zapopan
JALISCO,B,CUU000901KK7,"Centro Universitario Une Milenio, A.C.","Av. del Sol Núm 287 - piso 1, Col. Ciudad del Sol, C.P. 45050, Zapopan, Jalisco",Andrés Contreras Sobrino,3335876966,antoniobv@hotmail.com,,,45050,Zapopan
JALISCO,B,CUU0105236Z4,"Centro Universitario Une, A.C.","Calle Chimalhuacan Núm 6, Col. Ciudad del Sol, C.P. 45050, Zapopan, Jalisco",Andres Contreras Sobrino,35876966,,,,45050,Zapopan
JALISCO,M,CVA140624FH6,"Centro de Vida Autónoma, A.C.","A las Montas Núm 343, Col. Prados Vallarta, C.P. 45020, Zapopan, Jalisco",Beatriz Pimentel Levin,13336736941,licbeatrizpimentel@hotmail.com,,,45020,Zapopan
JALISCO,A,CVA140624FH6,"Centro de Vida Autónoma, A.C.","A las Montas Núm 343, Col. Prados Vallarta, C.P. 45020, Zapopan, Jalisco",Beatriz Pimentel Levin,13336736941,licbeatrizpimentel@hotmail.com,,,45020,Zapopan
JALISCO,A,CHA050606U81,"Casa Hogar del Anciano Jesucristo Obrero, A.C.","Mangos Núm 312, Col. La Tuzania, C.P. 45130, Zapopan, Jalisco",Manuel González Villaseñor,3633-3671,manuelgovi@prodigy.net.mx,,,45130,Zapopan
JALISCO,A,CHL661220BT8,"Casa Hogar de la Luz, A.C.","Priv. General Agustín Olachea Núm 35, Col. Seatle, C.P. 45150, Zapopan, Jalisco",Guadalupe Cortés Ruiz,33 32 31,,,,45150,Zapopan
